FID_parking_and_zoning_all,FID_allzoning_rp,OBJECTID,perimeter,zoning_,zoning_id,zon_new,shape_leng,correction,full_zonin,legendtype,municode,status,created_us,created_da,last_edite,last_edi_1,pghdb_sde_,GlobalID,Shape__Are,Shape__Len,FID_parking_geom_1_rp,F_id,access,amenity,fee,parking,type,name,source,surface,alt_name,building,capacity_disabled,operator,covered,layer,building_levels,capacity,website,addr_housenumber,addr_street,created_by,survey_date,source_geometry,operator_short,operator_type,operator_website,operator_wikidata,operator_wikipedia,addr_city,addr_postcode,addr_state,park_ride,building_colour,check_date,roof_shape,supervised,maxheight,note,description,opening_hours,source_fee,source_opening_hours,network,public_transport,F_relations,source_addr,source_maxheight,check_date_fee,barrier,maxstay,fixme,ele,gnis_feature_id,charge,height,payment_cash,payment_credit_cards,goods,lit,source_capacity,source_name,bicycle,foot,source_building,man_made,wheelchair,phone,bridge,demolished_amenity,building_part,orientation,acreage,squarefootage,FID_PGHNeighborhoodBoundaries,fid_blockg,statefp10,countyfp10,tractce10,blkgrpce10,geoid10,namelsad10,mtfcc10,funcstat10,aland10,awater10,intptlat10,intptlon10,shape_leng_1,fid_neighb,perimeter_1,neighbor_,neighbor_i,hood,hood_no,acres,sqmiles,dpwdiv,unique_id,sectors,shape_le_1,shape_ar_1,page_number,plannerassign,created_user,created_date,last_edited_user,last_edited_date,temp,pghdb_sde_Neighborhood_2010_are,iz_indicator,izstart_year,izstart_month,Shape_Length,Shape_Area
52,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,37,way/34314923,customers,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183247092769763,7982.243361050854219,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,371.592979568052272,7982.243361050854219
53,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,38,way/34315619,customers,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031242410238185,1360.919389975329068,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,159.831365599305371,1360.919389975329068
56,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,42,way/34317030,customers,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170265086132183,7416.747151917900737,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,202.203302010981616,2525.198776329947123
57,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,43,way/34317073,customers,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338854750222596,14760.512919696289828,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,494.509892924644817,14760.512919696289828
58,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,44,way/34317114,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258297726142542,11251.448950769106887,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,583.412920913786024,11251.448950769106887
59,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,45,way/34317200,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146611200879197,6386.383910297834518,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,374.402805790509717,6386.383910297834518
60,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,46,way/34317249,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174603400004794,7605.724104208838980,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,490.477710877650395,7605.724104208838980
61,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,47,way/34317252,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155993781737229,6795.089132473700374,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,351.510917938824093,6795.089132473700374
62,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,48,way/34317260,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175320497051066,7636.960851544438810,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,398.894582787036086,7636.960851544438810
65,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,64,way/34398501,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920488965107782,40096.499320094961149,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,962.466377093009669,40096.499320094961149
67,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,66,way/34398751,customers,parking,no,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369388881896008,16090.579695390084453,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,647.385145217477884,16090.579695390084453
68,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,80,way/109670446,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106107196990646,4622.029500912554795,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,283.805591388532662,4622.029500912554795
69,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,87,way/125666300,yes,parking,yes,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573697066367058,24990.244210949033004,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,665.740169341741876,24990.244210949033004
71,538,543,3370.990578949999872,699,699,HC,3364.559185170000092, ,HIGHWAY COMMERCIAL,Highway Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.05HC*,Approved, ,, ,,575624.163130059954710,0c375454-c177-4048-909a-3e673e151863,604904.257995605003089,3410.835423731530227,91,way/126268561,customers,parking,no,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300699542719263,13098.472080851111969,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,829.491820754989476,13098.472080851111969
72,538,543,3370.990578949999872,699,699,HC,3364.559185170000092, ,HIGHWAY COMMERCIAL,Highway Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.05HC*,Approved, ,, ,,575624.163130059954710,0c375454-c177-4048-909a-3e673e151863,604904.257995605003089,3410.835423731530227,92,way/126268568,customers,parking,no,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.563437841833985,68103.352390288375318,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,1449.686153713196973,68103.352390288375318
73,538,543,3370.990578949999872,699,699,HC,3364.559185170000092, ,HIGHWAY COMMERCIAL,Highway Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.05HC*,Approved, ,, ,,575624.163130059954710,0c375454-c177-4048-909a-3e673e151863,604904.257995605003089,3410.835423731530227,93,way/126268573,customers,parking,no,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075677074564019,90416.493368008639663,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,1186.187048337390024,90416.493368008639663
82,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,913,way/911068289,permit,parking,no,multi-storey,,,,,,parking,,Walnut Capital,,,4,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377981045406454,16464.854337905129796,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,618.767979855005251,16464.854337905129796
83,1038,1044,15161.676436649999232,823,823,UNC,15161.676436699999613, ,URBAN NEIGHBORHOOD COMMERCIAL,Urban Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.04UN*,Approved, ,,SDE,6/2/2020 0:00:00,4324480.041471309959888,f347c3d7-c7e1-4fc0-9cda-acfc29a8d2ef,4664304.123535159975290,16787.530011687198567,914,way/911409496,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296319688684749,12907.685639107663519,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,462.728897948708209,12907.685639107663519
86,516,521,3106.727217709999877,674,674,RM-VH,3106.727217709999877, ,MULTI-UNIT RESIDENTIAL VERY HIGH DENSITY,Multi-Unit Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,273365.602977370028384,ce6b4fd3-e9bc-427b-8884-2985427d3117,263064.069396973005496,3037.377996800039909,42,way/34317030,customers,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170265086132183,7416.747151917900737,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,585.567794390829590,4891.544145024201498
87,516,521,3106.727217709999877,674,674,RM-VH,3106.727217709999877, ,MULTI-UNIT RESIDENTIAL VERY HIGH DENSITY,Multi-Unit Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,273365.602977370028384,ce6b4fd3-e9bc-427b-8884-2985427d3117,263064.069396973005496,3037.377996800039909,33,way/34302726,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841507814034653,36656.080379349456052,12,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,80,136797.979284780012676,17,2099,East Liberty,29,372.082542939999996,0.581378970000000,2,25,12,22746.876839600001404,16201453.707900000736117,15,"Vacant, contact Ose Akinlotan (Planning Manager)",SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:38.000,,16201454.000000000000000,,,,1045.148099241348973,36656.080379349456052
